experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,condition,method
ideal_baseline,ideal,0,27.399999999999935,0.0,0.0,0.0,-0.530577479416461,0.7188634546881751,0.05627592305329159,True,0.8952341077425744,24,4,0.4999999999999982,0.9999999999999964,1.7640015892576508,4.342724473720661,0,1.6643529019631764,0.0007275610382507789,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,27.599999999999934,0.0,0.0,0.0,-0.6075760918895171,0.5506947753137184,-0.39022686824093294,True,0.908124689506178,24,4,0.4999999999999982,0.9999999999999964,1.8345102424544277,4.690875886899373,0,1.6596761921046677,0.0007275610382507789,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,27.799999999999933,0.0,0.0,0.0,-0.3977765637374609,0.1660129970124588,-0.6238399684219285,True,0.7582630256293087,24,4,0.4999999999999982,0.9999999999999964,1.8017265796924384,4.491850235340218,0,1.6574167876220616,0.0005206493136061043,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,27.999999999999932,0.0,0.0,0.0,-0.38943735168322646,0.41381303055399465,-0.7115121781945126,True,0.9105779784628146,24,4,0.4999999999999982,0.9999999999999964,1.9476880682002389,4.513546023230261,0,1.6628223385436698,0.0023247997274727893,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,28.199999999999932,0.0,0.0,0.0,-0.4754685734947573,0.40621765373026114,-0.6857377175829497,True,0.9280729302695618,24,4,0.4999999999999982,0.9999999999999964,1.9061665689913958,4.5787257333063,0,1.6684644811198746,0.0008811590071936846,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,28.39999999999993,0.0,0.0,0.0,0.019302933855846964,0.3067981694473168,-0.7505162432184486,True,0.8110316586708568,24,4,0.4999999999999982,0.9999999999999964,1.7444223428543495,4.521384756407562,0,1.6637403341003225,0.0013566532944136326,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,28.59999999999993,0.0,0.0,0.0,-0.0624075817993964,0.7853367539858415,-0.7673479490700674,True,1.09975970028416,24,4,0.4999999999999982,0.9999999999999964,1.8625376640753568,4.559288731246099,0,1.671811061739431,0.0025477661638882167,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,28.79999999999993,0.0,0.0,0.0,0.45038599081940556,1.0041763239979213,-0.7011362857169956,True,1.3049175152297483,24,4,0.4999999999999982,0.9999999999999964,1.9029890306005726,4.007446314611617,0,1.685650493702134,0.002606688128159172,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,28.99999999999993,0.0,0.0,0.0,0.05082800588024209,1.47313067212611,-0.35598161983112003,True,1.5163839807245638,24,4,0.4999999999999982,0.9999999999999964,2.199403374643977,7.0498422927421895,0,1.6746121500382172,0.002606688128159172,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,29.19999999999993,0.0,0.0,0.0,0.05194569107270401,1.0988040188969441,-0.18811927522843,True,1.116000666880431,24,4,0.4999999999999982,0.9999999999999964,2.1301968420634405,7.035449656229958,0,1.683999726049994,0.0017951637305662295,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,29.399999999999928,0.0,0.0,0.0,0.07293599208888793,0.8214960398830624,-0.06482263139083454,True,0.8272710414525438,24,4,0.4999999999999982,0.9999999999999964,2.1848661690217415,7.045146228768456,0,1.687948794553829,0.0015238788682431503,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,29.599999999999927,0.0,0.0,0.0,0.39164225488932664,0.652961912059397,0.025825547264115192,True,0.7618463580713313,24,4,0.4999999999999982,0.9999999999999964,2.2986198514476204,7.3541451970428815,0,1.670758424078177,0.00102542802510295,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,29.799999999999926,0.0,0.0,0.0,0.1452472485307486,0.35204868817145385,0.0695367609370876,True,0.38713098968000004,24,4,0.4999999999999982,0.9999999999999964,2.3850130839613026,7.105875154984875,0,1.663521014050534,0.00102542802510295,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,29.999999999999925,0.0,0.0,0.0,-0.055759981934882255,0.15083498579785873,0.42330959262602064,True,0.4528259927778287,24,4,0.4999999999999982,0.9999999999999964,2.118986411377083,6.875384602090212,0,1.6664443555049102,0.000628941296453567,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,30.199999999999925,0.0,0.0,0.0,0.31456595776547996,-0.21971098426053123,0.2822815085020883,True,0.4763480958625317,24,4,0.4999999999999982,0.9999999999999964,1.6030931582980015,4.14260950864381,0,1.6667605704911623,0.0005725949123169467,0,0,0,0,ideal,tro
