experiment,condition_name,run,seed,packet_loss,method,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,estimate_availability_pct,valid_estimate_count,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,final_packet_loss_count,final_duplicate_count,final_out_of_order_count,final_stale_rejected_count,network_transmitted_count,network_dropped_count,network_queued_count,network_delivered_count,network_duplicated_count,received_count,accepted_count,invalid_count,sequence_gap_count,estimated_packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,generated_messages,payload_bytes,payload_bytes_per_s,payload_kbit_per_s,stale_rejection_rate
packet_loss,loss_0.2_latest_only,4,7011,0.2,latest_only,1.7792491501143817,1.5797330810109111,1.4494984101756274,3.05237600557441,4.06878886641064,100.0,300,0,4.0,4.0,0.04966666666666699,0.7999999999999972,1.4995902413177904,5.750919309908379,1.693055181051546,487,0,0,0,1200,244,956,956,0,956,956,0,198,243,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,5,7012,0.2,latest_only,1.7504362681340613,1.585603446392016,1.524227462530029,2.8568580736659612,4.879585863931102,100.0,300,0,4.0,4.0,0.050666666666666915,0.8000000000000114,1.6462926083663214,6.168824777335049,1.691137637439844,488,0,0,0,1200,244,956,956,0,956,956,0,195,244,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,6,7013,0.2,latest_only,1.814311599724263,1.6588825532199876,1.6392682461039212,2.9856846224514526,3.7528535189830046,100.0,300,0,4.0,4.0,0.04633333333333363,0.8000000000000114,1.6137946121355788,6.191803729653319,1.6949388490369746,447,0,0,0,1200,224,976,976,0,976,976,0,180,223,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,7,7014,0.2,latest_only,1.856562167495854,1.6847910201534153,1.583570194456085,3.184715525665191,4.0994263633826105,100.0,300,0,3.9966666666666666,3.9966666666666666,0.047666666666666926,0.6000000000000085,1.5649299227694051,5.796531580976545,1.6952164194210555,475,0,0,0,1200,239,961,961,0,961,961,0,193,236,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,8,7015,0.2,latest_only,1.9569366208439303,1.7683055920323592,1.6138037345622969,3.3139343957150014,5.739503669064814,100.0,300,0,3.986666666666667,3.986666666666667,0.0483888888888891,0.7999999999999972,1.72396646670481,6.474532126073854,1.7018853574396013,473,0,0,0,1200,239,961,961,0,961,961,0,189,234,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,9,7016,0.2,latest_only,1.8456478416579334,1.6590523030259914,1.5239816294285868,3.042420344096092,4.399956436009407,100.0,300,0,3.9966666666666666,3.9966666666666666,0.048166666666666906,0.7999999999999972,1.6429356774394728,5.525627534488961,1.6979089476295008,480,0,0,0,1200,241,959,959,0,959,959,0,198,239,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,10,7017,0.2,latest_only,1.7842802825984068,1.6106983233185497,1.5242543910422075,2.9022667857969724,5.129258963942267,100.0,300,0,4.0,4.0,0.04700000000000028,0.9999999999999964,1.6881043732396896,6.656013928530023,1.6928870209128979,449,0,0,0,1200,226,974,974,0,974,974,0,182,223,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,11,7018,0.2,latest_only,1.8346063163199227,1.6674129999761742,1.5579330099347648,3.0640342890957757,4.4289841217690915,100.0,300,0,3.9966666666666666,3.9966666666666666,0.053000000000000234,0.8000000000000114,1.5871204697599093,6.192550205366399,1.6956561979689664,504,0,0,0,1200,252,948,948,0,948,948,0,195,252,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,12,7019,0.2,latest_only,1.987143904914895,1.7652131764408234,1.5782255141673303,3.5236681729129673,5.380996218042954,100.0,300,0,3.9966666666666666,3.9966666666666666,0.04733333333333355,0.8000000000000114,1.654408740525073,5.4975533370277825,1.6940087844901626,465,0,0,0,1200,235,965,965,0,965,965,0,191,230,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,13,7020,0.2,latest_only,1.84559581949818,1.653117908171122,1.5252255144173237,3.201113532156926,4.853755181663814,100.0,300,0,3.9966666666666666,3.9966666666666666,0.04972222222222251,0.8000000000000114,1.7130614289546129,6.574556219954811,1.6942286302804914,466,0,0,0,1200,234,966,966,0,966,966,0,180,232,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,14,7021,0.2,latest_only,1.9281330211372696,1.7678675175772898,1.6497200025579355,3.20872332329751,4.875310927107812,100.0,300,0,3.993333333333333,3.993333333333333,0.05088888888888914,0.8000000000000114,1.611052624373377,5.801910665496926,1.7002689963149957,474,0,0,0,1200,239,961,961,0,961,961,0,184,235,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,15,7022,0.2,latest_only,1.7799522116545294,1.6254711984855634,1.5599148464318024,2.895139869360542,4.617114685218875,100.0,300,0,3.993333333333333,3.993333333333333,0.04944444444444472,0.8000000000000114,1.6949861457951685,6.564204722867661,1.698951365110475,485,0,0,0,1200,243,957,957,0,957,957,0,199,242,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,16,7023,0.2,latest_only,1.7787727951568055,1.6170297198451435,1.5331306737275034,2.9797152155334063,4.3308394847619365,100.0,300,0,3.993333333333333,3.993333333333333,0.05083333333333362,0.6000000000000085,1.6157610908209226,5.881032141885975,1.6962912925293279,502,0,0,0,1200,252,948,948,0,948,948,0,201,250,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,17,7024,0.2,latest_only,1.8546504844759042,1.6713158718406782,1.5821458905894805,3.2619597923656016,4.084221447694358,100.0,300,0,4.0,4.0,0.04983333333333355,0.7999999999999972,1.625138093346182,6.929273112596815,1.6927321797339037,500,0,0,0,1200,250,950,950,0,950,950,0,208,250,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,18,7025,0.2,latest_only,1.7064362009376963,1.5694940491410947,1.445841095356562,2.7337920064164543,4.0298271420294,100.0,300,0,4.0,4.0,0.04416666666666687,0.7999999999999972,1.6061690423470583,5.590661965233726,1.6926454868736527,438,0,0,0,1200,220,980,980,0,980,980,0,181,218,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,19,7026,0.2,latest_only,1.8265518632512843,1.635697789043373,1.5198666739449522,3.1811252408819004,5.220487626646017,100.0,300,0,3.9966666666666666,3.9966666666666666,0.048166666666666906,0.7999999999999972,1.6740338940569564,7.491298008836488,1.6980171293667683,467,0,0,0,1200,234,966,966,0,966,966,0,188,233,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,0,8007,0.3,tro_sliding_window,0.9863102304008126,0.8815667953946328,0.7771468292585855,1.7787537387147692,2.499925925583622,100.0,300,0,15.266666666666667,3.993333333333333,0.44065417068025625,1.0,1.93133720786601,8.537212696891332,1.8809687498783114,705,0,0,0,1200,354,846,846,0,846,846,0,259,351,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,1,8008,0.3,tro_sliding_window,1.0326180528369149,0.9243089726281839,0.8512529329715124,1.6971324810089294,2.4935588594755327,100.0,300,0,15.703333333333333,3.9766666666666666,0.4400339730244548,1.0,1.9109224740724722,7.195021968863451,1.942152021428197,655,0,0,0,1200,331,869,869,0,869,869,0,229,324,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,2,8009,0.3,tro_sliding_window,1.016269241311735,0.9321545510166247,0.8822255598966763,1.6802423152757238,2.590813005992639,100.0,300,0,15.6,3.9833333333333334,0.44020601862740627,1.0,1.8724787740954556,6.575029963494341,1.8447050710422317,662,0,0,0,1200,334,866,866,0,866,866,0,247,328,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,3,8010,0.3,tro_sliding_window,0.9893863798693183,0.9202640452171592,0.8687583569637772,1.538763952204163,2.027190561059143,100.0,300,0,14.966666666666667,3.9766666666666666,0.44057743246892045,1.0,1.927715132086006,8.086305928519725,1.8781807750844344,736,0,0,0,1200,371,829,829,0,829,829,0,255,365,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,4,8011,0.3,tro_sliding_window,1.0056250769531319,0.9195374447960573,0.882558396957126,1.66378521820817,2.2303882026154986,100.0,300,0,15.52,4.0,0.4405785486615227,1.0,1.9948007700153736,7.453244970443815,1.8566303262611612,677,0,0,0,1200,340,860,860,0,860,860,0,241,337,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,5,8012,0.3,tro_sliding_window,0.9443777561403865,0.8381669642462086,0.743476834344798,1.6308818643213694,2.4218574883251685,100.0,300,0,15.063333333333333,4.0,0.4408075530134372,1.0,1.9168864135983033,8.350415697470503,1.9011701024303875,730,0,0,0,1200,365,835,835,0,835,835,0,236,365,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,6,8013,0.3,tro_sliding_window,0.9200608663676492,0.8380699134539196,0.8024515292239851,1.5654799570329534,2.6972296352569956,100.0,300,0,15.413333333333334,3.993333333333333,0.4401167118518867,1.0,1.8987155221022582,8.693734321413382,1.8847189576345098,680,0,0,0,1200,342,858,858,0,858,858,0,233,338,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,7,8014,0.3,tro_sliding_window,0.9644016590647875,0.8691424549376143,0.776730181494536,1.6583963032649878,2.55107337984329,100.0,300,0,14.903333333333334,3.98,0.4398073775381844,1.0,1.9187615421504514,7.051757438106753,1.88466822398017,740,0,0,0,1200,372,828,828,0,828,828,0,255,368,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,8,8015,0.3,tro_sliding_window,1.0460294738997045,0.9462658987439412,0.902839419494136,1.6710476814144872,4.1922725824901805,100.0,300,0,15.233333333333333,3.986666666666667,0.44008135083061234,1.0,1.9240347749715383,8.133307237123757,1.8833495322481406,707,0,0,0,1200,354,846,846,0,846,846,0,253,353,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,9,8016,0.3,tro_sliding_window,0.9654177072606545,0.8889564358064611,0.8605802419419719,1.5000350248397223,2.34932698566414,100.0,300,0,15.086666666666666,3.986666666666667,0.440196941620473,1.0,1.841232275513089,6.97197211502716,1.8650680028821613,715,0,0,0,1200,359,841,841,0,841,841,0,246,356,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,10,8017,0.3,tro_sliding_window,1.1134639817101442,1.0307931836651254,0.9895019726404428,1.8071073886185995,2.542740242750372,99.66666666666667,299,1,14.97,3.966666666666667,0.4387129132649276,1.0,1.939415777693203,8.738720263671553,1.8652813254000908,725,0,0,0,1200,366,834,834,0,834,834,0,255,359,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,11,8018,0.3,tro_sliding_window,0.9664304850212742,0.8840879964519032,0.838187374641191,1.5661130966708516,2.277238077220631,100.0,300,0,15.076666666666666,3.986666666666667,0.44040590633710014,1.0,1.9759740040030744,7.99645173262869,1.867641809468588,722,0,0,0,1200,364,836,836,0,836,836,0,251,358,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,12,8019,0.3,tro_sliding_window,0.9498352286640893,0.8589210152805588,0.7856479166856025,1.5605492432835737,2.4395559465174146,100.0,300,0,15.183333333333334,3.986666666666667,0.4395201429003305,1.0,1.8991735720244711,8.306533734606855,1.8685037460127463,707,0,0,0,1200,356,844,844,0,844,844,0,243,351,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,13,8020,0.3,tro_sliding_window,0.9666382290996767,0.8906987879974655,0.8749439862367195,1.6558563978454468,2.2225125022480756,99.66666666666667,299,1,14.633333333333333,3.98,0.43984492608927783,1.0,1.8582754862914914,6.719607235475045,1.8847507542269826,773,0,0,0,1200,389,811,811,0,811,811,0,257,384,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,14,8021,0.3,tro_sliding_window,1.0256288992574598,0.8980724250471667,0.8674815492104495,1.6209154261567396,5.562620815547148,100.0,300,0,15.216666666666667,3.986666666666667,0.44022565588293333,1.0,1.8772789688437244,7.10485547808962,1.9018569305308426,706,0,0,0,1200,354,846,846,0,846,846,0,256,352,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,15,8022,0.3,tro_sliding_window,0.925591583354443,0.8433867549453712,0.7869711869462204,1.4720796159198786,3.750004495215717,100.0,300,0,15.156666666666666,3.97,0.44045911747637945,1.0,1.8611974519522527,7.8357023196146995,1.9004377796175587,714,0,0,0,1200,360,840,840,0,840,840,0,260,354,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,16,8023,0.3,tro_sliding_window,1.0829463898248732,0.9086353192429688,0.8163932008283048,1.6239351217809805,8.009087638471343,100.0,300,0,15.956666666666667,3.99,0.44011693965362897,1.0,1.8664025888422937,7.652301151505917,1.8973591695848306,618,0,0,0,1200,312,888,888,0,888,888,0,220,306,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,17,8024,0.3,tro_sliding_window,1.029633528110767,0.9219361279612516,0.8729096741364737,1.714702906020081,2.8432802133968296,100.0,300,0,15.51,3.986666666666667,0.44007073795084817,1.0,1.9180207587684461,7.014374086601532,1.8510840286607937,669,0,0,0,1200,336,864,864,0,864,864,0,240,333,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,18,8025,0.3,tro_sliding_window,0.8912575212445523,0.8197449662558318,0.8053623107236912,1.444772829751842,1.877183813650269,100.0,300,0,15.463333333333333,3.986666666666667,0.4397695414148994,1.0,1.9051879715660731,7.158960035823704,1.8822377692613559,675,0,0,0,1200,339,861,861,0,861,861,0,243,336,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_tro_sliding_window,19,8026,0.3,tro_sliding_window,0.9265066992572879,0.8417426995928329,0.8121173623121347,1.527267885782155,2.6603428979465678,99.33333333333333,298,2,14.943333333333333,3.9566666666666666,0.43856226616520927,1.0,1.9148249016701482,5.916540818995747,1.8799773622813942,724,0,0,0,1200,367,833,833,0,833,833,0,259,357,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,0,9007,0.3,latest_only,1.9052139481122001,1.710874358700483,1.606634130263204,3.1941508712550437,5.740937146318231,100.0,300,0,3.98,3.98,0.08922222222222265,0.9999999999999964,1.578623202944353,5.143320652931223,1.704363068464855,718,0,0,0,1200,360,840,840,0,840,840,0,236,358,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,1,9008,0.3,latest_only,1.7928662777110835,1.6176205234462668,1.4903799816571437,3.02916760113143,4.158031286740852,99.66666666666667,299,1,3.99,3.99,0.08250000000000038,0.8000000000000114,1.584040325877374,5.202705877533803,1.694513231244083,689,0,0,0,1200,348,852,852,0,852,852,0,227,341,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,2,9009,0.3,latest_only,1.8461786807435479,1.6650124249181824,1.558181998140432,2.9970952015946204,4.420269596826614,100.0,300,0,3.993333333333333,3.993333333333333,0.08816666666666707,0.9999999999999964,1.6613553759085966,6.033289645189579,1.700941867241388,748,0,0,0,1200,375,825,825,0,825,825,0,261,373,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,3,9010,0.3,latest_only,1.8065958531896193,1.6253426835031906,1.4943156145478613,2.989836286556119,4.67180079639725,100.0,300,0,3.986666666666667,3.986666666666667,0.07905555555555593,0.9999999999999964,1.5678532879173324,8.8797629878949,1.7015022476144968,691,0,0,0,1200,347,853,853,0,853,853,0,246,344,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,4,9011,0.3,latest_only,1.8442856694510972,1.6430699812447516,1.5169557837479384,3.097798873777989,4.836333550285184,100.0,300,0,3.9833333333333334,3.9833333333333334,0.08822222222222273,0.9999999999999964,1.6130070843939566,6.304295842245263,1.728504463884021,742,0,0,0,1200,372,828,828,0,828,828,0,249,370,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,5,9012,0.3,latest_only,1.8880826542368347,1.7296658539228784,1.6431728518730737,3.0425268186354306,4.298378878682517,100.0,300,0,3.993333333333333,3.993333333333333,0.08611111111111153,0.8000000000000114,1.7099088454667064,7.147192509675651,1.6999838891014407,731,0,0,0,1200,367,833,833,0,833,833,0,249,364,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,6,9013,0.3,latest_only,1.8372756230018519,1.6501315262132465,1.5766633381126762,3.091075895875013,4.577759895281375,100.0,300,0,3.993333333333333,3.993333333333333,0.07638888888888928,0.8000000000000114,1.664693945426676,6.534297879616946,1.697763201123219,687,0,0,0,1200,345,855,855,0,855,855,0,250,342,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,7,9014,0.3,latest_only,1.8651351837953483,1.6902519669982299,1.5579433734050716,3.1772638062279803,4.436240982068933,100.0,300,0,3.9833333333333334,3.9833333333333334,0.07555555555555588,0.8000000000000114,1.6296539665033904,6.4559342172579575,1.7032690174021154,678,0,0,0,1200,340,860,860,0,860,860,0,246,338,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,8,9015,0.3,latest_only,1.9434644187116215,1.7166426712591816,1.5224821473206502,3.4417623945263975,5.764160030920718,99.66666666666667,299,1,3.98,3.98,0.08588888888888929,0.8000000000000114,1.6617619881735453,5.336496038335473,1.7033027251801705,723,0,0,0,1200,365,835,835,0,835,835,0,248,358,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,9,9016,0.3,latest_only,1.816253211315478,1.6527365166535646,1.5671017148042883,2.959564846232561,5.108968250516909,100.0,300,0,3.986666666666667,3.986666666666667,0.08372222222222266,0.8000000000000114,1.585900709240375,5.693120560075552,1.7030958485147323,729,0,0,0,1200,365,835,835,0,835,835,0,256,364,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,10,9017,0.3,latest_only,1.8354916417415645,1.6501174858695609,1.4789600633978246,3.2975790892443704,5.220312300143821,100.0,300,0,3.9833333333333334,3.9833333333333334,0.08011111111111151,0.9999999999999964,1.6696342086163118,5.462880414141594,1.7059963654956227,711,0,0,0,1200,359,841,841,0,841,841,0,258,352,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,11,9018,0.3,latest_only,1.8089192704083568,1.640644881302749,1.5549845339992556,2.9607929966167945,4.493320082744465,100.0,300,0,3.98,3.98,0.08388888888888935,0.8000000000000114,1.6653286540711314,5.705680703106748,1.7073969551688521,721,0,0,0,1200,361,839,839,0,839,839,0,251,360,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,12,9019,0.3,latest_only,1.903021594121945,1.7245335045815469,1.5764578112399243,3.186412583823931,4.424264660672981,99.66666666666667,299,1,3.986666666666667,3.986666666666667,0.08116666666666698,0.9999999999999964,1.6515137325249316,6.540627604852634,1.69654939595572,694,0,0,0,1200,350,850,850,0,850,850,0,242,344,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,13,9020,0.3,latest_only,1.9814406849960762,1.77317243988884,1.6498348482783958,3.3802185659231987,6.437104063213848,99.66666666666667,299,1,3.98,3.98,0.07513935340022335,0.8000000000000114,1.710517656170104,6.170398097044425,1.6990321338154009,670,0,0,0,1200,339,861,861,0,861,861,0,243,331,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,14,9021,0.3,latest_only,1.9372290497595306,1.746701296000208,1.639413459163448,3.234910622323135,4.8585484781473385,100.0,300,0,3.9966666666666666,3.9966666666666666,0.08066666666666712,0.8000000000000114,1.6837088665425506,6.198461419250765,1.6950247095176785,692,0,0,0,1200,347,853,853,0,853,853,0,243,345,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,15,9022,0.3,latest_only,1.7924149884644753,1.602300607142577,1.4995003733174241,2.930640165075301,5.009239241968533,100.0,300,0,3.9966666666666666,3.9966666666666666,0.08700000000000041,0.9999999999999964,1.559611783971747,6.401014467489765,1.6950980301589211,726,0,0,0,1200,363,837,837,0,837,837,0,244,363,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,16,9023,0.3,latest_only,1.8194580644161034,1.6197805873157909,1.516448466071081,3.0557357324059025,4.876742412442142,99.66666666666667,299,1,3.9833333333333334,3.9833333333333334,0.08105555555555595,0.9999999999999964,1.6306974121930222,5.628683048242218,1.6997044870000637,714,0,0,0,1200,359,841,841,0,841,841,0,258,355,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,17,9024,0.3,latest_only,1.8750685249806305,1.7014313786824913,1.5920541124859948,2.978441701468437,5.646695651696137,100.0,300,0,3.99,3.99,0.09088888888888938,0.9999999999999964,1.6959411820318542,6.624129044851518,1.699341852331349,748,0,0,0,1200,375,825,825,0,825,825,0,249,373,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,18,9025,0.3,latest_only,1.8251644269744614,1.6387465523449192,1.571796199348928,3.2207058924684593,4.62559162917539,100.0,300,0,3.99,3.99,0.08644444444444488,0.9999999999999964,1.6058641305880834,6.71064757061512,1.69613159634774,752,0,0,0,1200,377,823,823,0,823,823,0,268,375,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.3_latest_only,19,9026,0.3,latest_only,1.8486379117680989,1.6628313492283835,1.5709700061582703,3.2364984666443153,4.366439681701989,100.0,300,0,3.9966666666666666,3.9966666666666666,0.08066666666666701,0.8000000000000114,1.536270065862248,6.028405731933319,1.696567124622851,692,0,0,0,1200,348,852,852,0,852,852,0,242,344,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,0,10007,0.5,tro_sliding_window,1.2548639547025207,1.120779783943058,1.0642896883996458,2.035985990250654,2.9837517909644737,99.33333333333333,298,2,10.61,3.9066666666666667,0.4392991760418251,1.0,1.8505084472172366,6.6921985918813895,2.030532174424394,1215,0,0,0,1200,614,586,586,0,586,586,0,316,601,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,1,10008,0.5,tro_sliding_window,1.1933820485200453,1.0834904634072242,1.010795271572755,2.002837789297164,2.9830420263798354,100.0,300,0,10.926666666666666,3.91,0.44069515133416254,1.0,1.929928971450742,7.204764211548165,2.0823179215696768,1182,0,0,0,1200,592,608,608,0,608,608,0,297,590,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,2,10009,0.5,tro_sliding_window,1.1967777321200879,1.0640896248132028,1.0501698564598723,1.9168407167026944,3.9625831348013443,100.0,300,0,10.63,3.9033333333333333,0.43990639665345743,1.0,1.849314802446031,7.78380007621098,2.0349517358806306,1209,0,0,0,1200,610,590,590,0,590,590,0,303,599,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,3,10010,0.5,tro_sliding_window,1.1671426336135617,1.0483755465570437,0.9812406184053142,1.888379941553074,3.4570712068509595,100.0,300,0,10.936666666666667,3.9,0.4402042459174831,1.0,1.8849157535062413,6.538889470004624,2.0598972568244154,1177,0,0,0,1200,590,610,610,0,610,610,0,294,587,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,4,10011,0.5,tro_sliding_window,1.2164132669834977,1.1071883220026082,1.0386886344369581,1.994893211558841,3.0802836268198477,100.0,300,0,10.74,3.8633333333333333,0.440785914085916,1.0,1.8186532799965633,7.123208463737977,2.0322095180316833,1206,0,0,0,1200,605,595,595,0,595,595,0,286,601,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,5,10012,0.5,tro_sliding_window,1.2670591916800715,1.1562266641059276,1.100258931341201,2.165058973379266,2.618350313611938,100.0,300,0,10.913333333333334,3.91,0.44030428060931354,1.0,1.8333574656065097,8.98424997021732,2.0384494378883495,1180,0,0,0,1200,595,605,605,0,605,605,0,300,585,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,6,10013,0.5,tro_sliding_window,1.1016038315886112,1.0014527036162788,0.9734205201492007,1.742326118523181,3.067589338506021,100.0,300,0,10.83,3.9233333333333333,0.44031693546105505,1.0,1.782030109672144,7.050846786202204,2.0961520791376325,1186,0,0,0,1200,596,604,604,0,604,604,0,310,590,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,7,10014,0.5,tro_sliding_window,1.077069114654709,0.9689655869646768,0.8950518911746064,1.7838895420467973,2.8877780939626776,100.0,300,0,10.706666666666667,3.87,0.4404697380592137,1.0,1.7465376644168664,6.8461421693133815,2.117173180730077,1205,0,0,0,1200,605,595,595,0,595,595,0,299,600,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,8,10015,0.5,tro_sliding_window,1.2200170351870605,1.1084380191507357,1.0147030368752379,2.0128895245189984,3.288635446420917,100.0,300,0,10.82,3.8933333333333335,0.4395046271810997,1.0,1.8007936813787857,6.265054740119048,2.0407469836530945,1194,0,0,0,1200,600,600,600,0,600,600,0,292,594,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,9,10016,0.5,tro_sliding_window,1.2386901785434485,1.101340986850432,1.04179972381917,2.0461705417497105,3.370306529958161,100.0,300,0,11.346666666666666,3.89,0.4404732324864697,1.0,1.8771023737035937,7.387992431911833,2.0496366421037027,1125,0,0,0,1200,570,630,630,0,630,630,0,295,555,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,10,10017,0.5,tro_sliding_window,1.246683475196689,1.1134794088246693,1.0494285120143398,2.089210938630538,4.152628893905467,99.66666666666667,299,1,10.56,3.9,0.4405543083278396,1.0,1.9211793867402878,6.694929894191762,2.1133359539054135,1219,0,0,0,1200,613,587,587,0,587,587,0,297,606,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,11,10018,0.5,tro_sliding_window,1.1197191227177155,1.0060621854688836,0.9293753918359918,1.8539194430168084,2.9357948233295668,99.66666666666667,299,1,10.856666666666667,3.87,0.4396317015228799,1.0,1.8577862849320033,6.885737157753751,2.1472837370197433,1186,0,0,0,1200,601,599,599,0,599,599,0,303,585,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.5_tro_sliding_window,12,10019,0.5,tro_sliding_window,1.2361636814006527,1.127912711519351,1.0467549940138086,2.097357504463468,3.6161209771324683,100.0,300,0,11.403333333333334,3.9466666666666668,0.44018094427932075,1.0,1.9149403297267,7.210563414587354,2.050971775610002,1129,0,0,0,1200,566,634,634,0,634,634,0,302,563,0,0,0,1200,64,1280.0,10.24,0.0
