experiment_name,condition_name,method,run,seed,target_speed,uav_rates,fusion_rate,packet_loss,delay,bearing_noise_deg,position_noise_m,sync_tolerance_s,sliding_window_s,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,availability_percent,valid_estimates,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,packet_loss_count,stale_rejected_count,duplicate_count,out_of_order_count,monte_carlo_runs
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,7,161014,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3372426972538374,1.215604540232544,1.1385067241996758,2.3038747630136096,3.6075302504680176,100.0,300,0,10.74,3.993333333333333,0.1989740740740751,0.4000000000000057,2.1382265363150115,9.610280352476751,1.8225173429329031,244,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,8,161015,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.4366177092530616,1.3071120166888288,1.242690867627461,2.446319609117152,3.125385679314802,100.0,300,0,10.813333333333333,3.99,0.19905606060606162,0.4000000000000057,2.219907034210826,8.764809897747321,1.8216356833734222,230,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,9,161016,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2872680833107357,1.1772297522367754,1.1305630299165028,2.1525156224986985,2.932538211650735,100.0,300,0,10.96,3.993333333333333,0.19900634920635024,0.4000000000000057,2.1722881593255896,8.335507641883272,1.8062681401057656,200,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,10,161017,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.363812019758842,1.2416133420951958,1.2000136402599493,2.2829252667924114,2.9572900136378757,100.0,300,0,10.73,4.0,0.19898492063492168,0.4000000000000057,2.2459348136456923,9.700944277219673,1.8142435131359893,246,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,11,161018,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3437851599065125,1.231884726430283,1.180809253517431,2.231381522139449,2.7943557500383074,100.0,300,0,10.85,3.993333333333333,0.19888857623857728,0.4000000000000057,2.240690223658656,9.783463565655543,1.8104947396745152,221,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,12,161019,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.371047607396768,1.2552264145610332,1.2230614367862374,2.182355990415804,3.3039574047099025,100.0,300,0,10.74,3.986666666666667,0.1989787397787408,0.4000000000000057,2.2245312473787893,8.572743015428873,1.788355678043391,244,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,13,161020,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3704900092338281,1.2593172823745071,1.2096796442050919,2.2871236355460356,3.0318395417721695,100.0,300,0,10.68,3.99,0.1990037037037047,0.4000000000000057,2.216814036134662,9.533272792329116,1.8177751068591441,256,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,14,161021,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.38527075313499,1.2591480321363928,1.1792841073805833,2.3311269434159225,3.479511332152499,100.0,300,0,10.77,3.9966666666666666,0.199007190957192,0.4000000000000057,2.1678835824684675,9.644383327650765,1.8164829084812781,238,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,15,161022,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2796046319643668,1.1715824495684781,1.1619482931546732,2.062178865306692,2.940643677116614,100.0,300,0,10.82,3.99,0.19898136123136226,0.4000000000000057,2.147620248665627,9.561138341191686,1.8120809197592556,228,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,16,161023,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3567232209713491,1.2281193831408737,1.1884767623660404,2.333839622790399,3.3632819379149765,100.0,300,0,10.68,3.993333333333333,0.19888946608946712,0.4000000000000057,2.219264380484246,8.975743673727884,1.8196294696721942,255,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,17,161024,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.388260551117032,1.2625895192940386,1.1928107737497373,2.3557574018428507,3.2883250116855494,100.0,300,0,10.756666666666666,3.993333333333333,0.1991798941798952,0.4000000000000057,2.19007409421882,8.765958932436812,1.807901282458569,242,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,18,161025,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.4049131459758715,1.2999087310590456,1.2467058469135117,2.291068698838288,2.8849855207492583,100.0,300,0,10.64,3.99,0.1989796536796547,0.4000000000000057,2.219196127036018,8.515435662751742,1.8190538767108797,264,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_2,tro_sliding_window_fusion,19,161026,2.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.386216099375581,1.295273690507083,1.2745591469280777,2.1048445158596505,2.646324753542167,100.0,300,0,10.806666666666667,3.9966666666666666,0.19909838864838966,0.4000000000000057,2.2341441311723584,9.797289142792936,1.7858050294460948,231,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,0,170007,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4869472424365835,2.2325562454778822,2.0919319891215773,4.014311677980258,6.550011562156015,97.33333333333333,292,8,3.23,3.23,0.0,0.0,1.7014449524006803,6.53352765717296,2.3370358240219185,462,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,1,170008,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6013443237450584,2.311097854669486,2.0911474973165105,4.237138662047859,9.400092804722329,96.66666666666667,290,10,3.16,3.16,0.0,0.0,1.717903884679146,6.999751169099243,2.3862294083945876,502,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,2,170009,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5695062631528405,2.2719442811116246,2.137897365074721,4.3103336055145665,9.87774995031392,97.0,291,9,3.2733333333333334,3.2733333333333334,0.0,0.0,1.6876828821421408,7.167368825105537,2.3421608068199475,436,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,3,170010,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6901199863069207,2.376747215017427,2.1370864815895625,4.618339458873762,10.354534542951127,99.0,297,3,3.2333333333333334,3.2333333333333334,0.0,0.0,1.6719047768358075,7.843821476281338,2.4187900877934574,458,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,4,170011,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.689424237464182,2.2731724143142493,1.9996478710718362,4.755447344308618,9.127915644300357,97.66666666666667,293,7,3.23,3.23,0.0,0.0,1.6356840044756795,6.265596615618823,2.4748793866505694,459,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,5,170012,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6050361429532454,2.3060574643447613,2.1000442642147146,4.532918269766229,8.504914775718909,97.0,291,9,3.22,3.22,0.0,0.0,1.7656193111203908,6.995455407391512,2.308600601917636,465,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,6,170013,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5442681532156244,2.223115084243722,1.9256195772935336,4.607692910605587,6.616940988485461,97.66666666666667,293,7,3.19,3.19,0.0,0.0,1.5857847577463586,7.349592630018939,2.4667796852968933,483,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,7,170014,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4272361144426995,2.156939961378965,1.955280852316452,4.232264590282035,8.248433200221147,97.66666666666667,293,7,3.2533333333333334,3.2533333333333334,0.0,0.0,1.7562719116912762,7.537911519225281,2.3191130051468836,444,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,8,170015,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.524720188279887,2.208087455621303,2.046302941867028,4.320377067992384,9.369974898975231,97.0,291,9,3.1666666666666665,3.1666666666666665,0.0,0.0,1.6386709432281277,5.305384696733077,2.467540765205131,500,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,9,170016,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.545700646005448,2.232791847067775,1.9980039145604036,4.506359493710086,10.389036379279679,96.33333333333333,289,11,3.1733333333333333,3.1733333333333333,0.0,0.0,1.6117710857338292,7.1906142915296165,2.439452223899036,495,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,10,170017,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.385224232469979,2.1165473855412795,1.9574657848880221,4.133846576071087,8.434864730388833,99.0,297,3,3.34,3.34,0.0,0.0,1.6808820642257307,8.993349571989354,2.331904712943127,393,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,11,170018,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5531903372818325,2.2505867377070365,2.0138847539945908,4.461517169248354,9.553647720451666,97.66666666666667,293,7,3.243333333333333,3.243333333333333,0.0,0.0,1.6703553178743797,6.621092833457887,2.4405900500690123,454,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,12,170019,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.659642636702467,2.3306826292149236,2.09397950445671,4.735297569739789,9.271756417804061,98.0,294,6,3.28,3.28,0.0,0.0,1.695266880290634,8.10785938662873,2.407469926513961,430,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,13,170020,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4967127810626875,2.199855566366928,1.9643525674319822,4.509194570647159,8.161711481652432,98.66666666666667,296,4,3.2066666666666666,3.2066666666666666,0.0,0.0,1.6115216616738153,6.510512422671746,2.4435730333989474,474,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,14,170021,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5743593238490905,2.2545693052810036,1.9618478616082138,4.312770085498213,9.373511533583093,97.0,291,9,3.1566666666666667,3.1566666666666667,0.0,0.0,1.6009732751065098,7.00436622184921,2.523775011646874,506,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,15,170022,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6611294673654284,2.3434000431354383,2.133261931626936,4.504699437928617,9.236469393517101,97.66666666666667,293,7,3.1533333333333333,3.1533333333333333,0.0,0.0,1.7080175382202896,6.996412219978544,2.511200668327208,504,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,16,170023,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.3780048837410743,2.088780628654041,1.8874374112963024,4.11752174474674,9.638360231615817,96.66666666666667,290,10,3.1433333333333335,3.1433333333333335,0.0,0.0,1.675756011395032,7.362438949386036,2.4625927000032046,513,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,17,170024,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4598049649477494,2.1993258072672823,2.030703265592276,4.438964848965713,5.678131785536031,97.66666666666667,293,7,3.2133333333333334,3.2133333333333334,0.0,0.0,1.6603658063734934,6.637133930396332,2.4615777316030436,472,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,18,170025,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6605178320810854,2.338755481530873,2.0936012673701763,4.474081184471379,9.6558520256096,96.66666666666667,290,10,3.23,3.23,0.0,0.0,1.700556024501299,5.51454725346497,2.2833458037158154,459,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,synchronized_bearing_fusion,19,170026,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4551699250546846,2.178413572062841,1.959905638199634,4.2309243898141595,8.695662938218318,96.66666666666667,290,10,3.2466666666666666,3.2466666666666666,0.0,0.0,1.7398658079368652,6.474106471403769,2.345606124884696,452,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,0,171007,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3821983359577832,1.2590184234542356,1.204694829595908,2.2032127954521394,3.5704284714473666,100.0,300,0,9.553333333333333,3.96,0.19910509860509965,0.4000000000000057,2.1285584111945544,8.348716945771457,1.9006316254428641,482,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,1,171008,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4970411295962287,1.3683218942207445,1.3068014107255652,2.5443559878798983,3.007535438176796,100.0,300,0,9.493333333333334,3.96,0.19891748436748538,0.4000000000000057,2.1725238919896825,9.92691673708129,1.916412826387162,493,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,2,171009,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.548529511074812,1.412764503099924,1.3192793753087693,2.707169858496122,3.8054715382373643,100.0,300,0,9.633333333333333,3.97,0.19903973063973168,0.4000000000000057,2.209471866572183,10.140979421355487,1.859870400031376,466,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,3,171010,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.5038506277052475,1.36012783298738,1.290867910137796,2.7226974874725176,3.68203820309999,100.0,300,0,9.67,3.986666666666667,0.1990357142857153,0.4000000000000057,2.1956355918231414,7.718178238841824,1.877594003977744,458,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,4,171011,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.394086936260491,1.3065821397991721,1.2869571647502762,2.1162056238823905,2.9404260185638913,100.0,300,0,9.546666666666667,3.973333333333333,0.19920747955748058,0.4000000000000057,2.1319583818899432,10.110309670147728,1.8892209575186658,484,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,5,171012,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.525059288079416,1.3560077825870318,1.2519260461022563,2.6837808073098137,4.583477968607308,100.0,300,0,9.613333333333333,3.95,0.1991150793650804,0.4000000000000057,2.1655497832097286,7.691433919394337,1.9257737469077847,469,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,6,171013,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4472913976251072,1.3394000253470137,1.30781933363337,2.3034282075644517,3.5265587444250106,100.0,300,0,9.37,3.95,0.1990834054834065,0.4000000000000057,2.2567097879063356,12.00477499087446,1.9199563763386511,519,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,7,171014,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.6216413173179056,1.461018020546391,1.325897237798555,2.7975990458557853,4.4670497975479355,100.0,300,0,9.48,3.97,0.19889126984127087,0.4000000000000057,2.203081167072881,8.101896929665488,1.9105175880135463,495,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,8,171015,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4589693086475202,1.3409256312097466,1.2551796916934004,2.345273489956507,3.6392817508806505,100.0,300,0,9.576666666666666,3.966666666666667,0.19911423761423863,0.4000000000000057,2.2187553133891953,7.619075420892508,1.8955393040034783,478,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,9,171016,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4860457398426536,1.3586372494987293,1.2824359697429948,2.366124047306584,3.414498554255124,100.0,300,0,9.77,3.9766666666666666,0.1988727272727283,0.4000000000000057,2.1389654129400566,10.368334738411864,1.874054729583122,437,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,10,171017,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.5439558281259627,1.423822811400421,1.3729561405060382,2.384852856990267,3.549359566257211,100.0,300,0,9.736666666666666,3.966666666666667,0.19894170274170378,0.4000000000000057,2.1898003314639083,9.383824835350094,1.9101103254183218,443,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,11,171018,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3268616083963964,1.2202811717707531,1.1531977910032287,2.1213494841186473,3.0525279525640516,100.0,300,0,9.326666666666666,3.9633333333333334,0.19910406445406548,0.4000000000000057,2.0663278421917455,9.05713168804747,1.905146781316643,526,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,12,171019,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4484675112625132,1.3314017323710887,1.281906693828142,2.3347914849862264,3.1608264431746287,100.0,300,0,9.606666666666667,3.973333333333333,0.19895500240500344,0.4000000000000057,2.1205291307929066,7.68148104611704,1.8816615740565248,470,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,13,171020,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4571625510715331,1.328774266357674,1.2557839454788051,2.3948839665562724,3.412138632928366,100.0,300,0,9.623333333333333,3.9833333333333334,0.199171139971141,0.4000000000000057,2.166315443185719,9.955368508514194,1.8766304651388253,467,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,14,171021,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.5303068274061076,1.3818947643743642,1.3243770679917417,2.5636725820443824,4.343566813038608,100.0,300,0,9.706666666666667,3.96,0.19904105339105443,0.4000000000000057,2.1842350188838124,8.380820900037099,1.9059192396885836,451,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,15,171022,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4343555949903615,1.314340333890391,1.2489698567303353,2.400007574751265,3.253297406956532,100.0,300,0,9.656666666666666,3.97,0.1990645983645994,0.4000000000000057,2.135360598585092,8.335114081199913,1.8613158646428687,461,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,16,171023,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4428498083569863,1.2857687676196763,1.1420218053034352,2.5139649414822616,4.844235864686764,100.0,300,0,9.65,3.953333333333333,0.19876690716690817,0.4000000000000057,2.1886475787515116,8.658273649604869,1.8582595121524286,460,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,17,171024,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4887289352335116,1.3696785981226884,1.3071326926252083,2.5069872608104515,3.218105109781493,100.0,300,0,9.686666666666667,3.9766666666666666,0.1987702260702271,0.4000000000000057,2.1658513757821467,8.988114271687408,1.8926696763939874,451,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,18,171025,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4755753220064132,1.3537771957579003,1.2928478342219796,2.3349468228996346,3.473435111059969,100.0,300,0,9.296666666666667,3.9633333333333334,0.19895509860509963,0.4000000000000057,2.105677308453598,8.138744764456726,1.9415825449098627,532,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_2,tro_sliding_window_fusion,19,171026,2.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4189346541218373,1.302535519894109,1.253539580194451,2.2809646724874266,3.249110670180761,100.0,300,0,9.536666666666667,3.9433333333333334,0.19906820586820692,0.4000000000000057,2.2360938749868637,9.136813945794888,1.8946652755029103,485,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,0,180007,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,3.0284600732300047,2.509503722838777,2.1586614777033395,5.112416400968293,14.11921468086495,92.33333333333333,277,23,2.8633333333333333,2.8633333333333333,0.0,0.0,1.6192969672284478,6.128930741160433,2.8595968883982272,677,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,1,180008,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8035513537235506,2.3944360884046803,2.111525346620719,4.772629793365041,10.703603244390571,90.66666666666667,272,28,2.78,2.78,0.0,0.0,1.5385726101869848,6.04610618045318,2.6348723100038662,730,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,2,180009,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.7743957885766157,2.338243824871709,2.0699425732811925,4.974750629186069,9.861402897334845,92.0,276,24,2.8066666666666666,2.8066666666666666,0.0,0.0,1.579138409825244,5.661824984965087,2.7226498773765404,713,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,3,180010,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.874734392954637,2.525288376746181,2.24035186832036,5.056896649285437,8.974078125872584,93.0,279,21,2.81,2.81,0.0,0.0,1.6167086267346789,6.052815892037976,2.9222512332148214,711,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,4,180011,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.848685049032949,2.5004249237235454,2.318040344430586,5.024661964183176,7.688179787215583,91.66666666666667,275,25,2.776666666666667,2.776666666666667,0.0,0.0,1.6225371900491783,5.484874977477668,2.9018802818466547,731,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,5,180012,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.675130607752154,2.302276134792966,2.000855815500116,4.809623695415377,9.406822795291488,92.66666666666667,278,22,2.8533333333333335,2.8533333333333335,0.0,0.0,1.622937180372808,7.057090145073781,2.73622504930929,682,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,6,180013,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.793365502091822,2.4490544249114654,2.2605204091351885,4.690325252393361,9.26247544577173,92.0,276,24,2.8,2.8,0.0,0.0,1.5294971311994678,7.562255472674768,2.7501100021008944,717,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,7,180014,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.779241873834743,2.429299299789214,2.1873302896673423,5.004122903195617,9.30892156927338,93.0,279,21,2.743333333333333,2.743333333333333,0.0,0.0,1.5761012995563595,5.784693315412735,2.8166001380436945,754,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,8,180015,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.761669802102336,2.377464021592205,2.150386109390107,5.027455139011076,9.084206001617543,94.0,282,18,2.84,2.84,0.0,0.0,1.5423546186179529,5.258973755293054,2.8473110299881976,686,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,9,180016,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.9180012631951273,2.516309976203725,2.2228335165943847,4.9175832260826615,11.442066773824013,89.0,267,33,2.81,2.81,0.0,0.0,1.5678159599930603,5.440493844245639,2.7114996055015053,713,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,10,180017,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.821232706203768,2.41195275420461,2.119331628932377,5.064360160713465,11.815488554345736,93.66666666666667,281,19,2.816666666666667,2.816666666666667,0.0,0.0,1.5489418712967988,5.792898777100196,2.901094888244702,708,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,11,180018,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.820753814269571,2.474964546038176,2.2085731164583033,4.995335789484349,7.51892907966519,92.33333333333333,277,23,2.91,2.91,0.0,0.0,1.613246365881088,6.16095673710074,2.756563476691401,651,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,12,180019,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8724718722940854,2.479043444541796,2.1923300478285777,5.223599488083244,9.053287948354978,90.0,270,30,2.75,2.75,0.0,0.0,1.5355282866710271,6.90642022770283,2.891402391772851,746,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,13,180020,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8237467667559795,2.3693636730716667,2.0774040445996014,4.9326623767539575,10.980469415241531,91.0,273,27,2.8966666666666665,2.8966666666666665,0.0,0.0,1.5721218037974543,5.453981751034759,2.7012802678154157,662,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,14,180021,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.7119839295758847,2.3846357492998647,2.0701694615288426,4.649367014345698,6.915439725290815,89.33333333333333,268,32,2.7133333333333334,2.7133333333333334,0.0,0.0,1.4988705216837706,6.550075857003793,2.9392442070063187,769,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,15,180022,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.739961402548991,2.3879208184601253,2.070564895354374,4.483943983672632,11.302358376977155,91.33333333333333,274,26,2.78,2.78,0.0,0.0,1.6339722129231904,6.545573953918494,2.674809480864556,728,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_2,synchronized_bearing_fusion,16,180023,2.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.7131854035524112,2.3214537621358913,2.1668459694598354,5.352675039284195,8.13598346425587,90.66666666666667,272,28,2.816666666666667,2.816666666666667,0.0,0.0,1.530058365067036,5.840607796849894,2.8644768731829995,705,0,0,0,20
